Date,Language,Title,Quote,Reflection Text,Reference
2025-04-12,pt-BR,ABANDONANDO A INSANIDADE,"... onde o álcool esteve envolvido, fomos estranhamente insanos.","O alcoolismo exigia que eu bebesse, quisesse eu ou não. A insanidade dominou minha vida e foi a essência da minha doença. Roubou-me a liberdade de escolha sobre a bebida e, portanto, roubou-me todas as outras escolhas. Quando eu bebia, era incapaz de fazer escolhas eficazes em qualquer parte da minha vida e a vida tornou-se ingovernável.","ALCOÓLICOS ANÔNIMOS, p. 38"
2025-04-13,pt-BR,O FALSO CONFORTO DA AUTOCONDESCENDÊNCIA,"A autopiedade é um dos defeitos mais infelizes e consumidores que conhecemos. É uma barreira para todo o progresso espiritual e pode cortar toda a comunicação eficaz com nossos semelhantes por causa de suas exigências desordenadas de atenção e simpatia. É uma forma piegas de martírio, que mal podemos nos permitir.","O falso conforto da autopiedade me protege da realidade apenas momentaneamente e depois exige, como uma droga, que eu tome uma dose cada vez maior. Se eu sucumbir a isso, pode levar a uma recaída na bebida. O que posso fazer? Um antídoto certo é voltar minha atenção, ainda que ligeiramente no início, para outros que são genuinamente menos afortunados do que eu, de preferência outros alcoólicos. Na mesma medida em que demonstro ativamente minha empatia por eles, diminuirei meu próprio sofrimento exagerado.","NA OPINIÃO DO BILL, p. 238"
2025-04-14,pt-BR,O 'INFRATOR NÚMERO UM',"O ressentimento é o infrator 'número um'. Ele destrói mais alcoólicos do que qualquer outra coisa. Dele derivam todas as formas de doença espiritual, pois não estivemos apenas doentes mental e fisicamente, estivemos espiritualmente doentes.","Ao analisar a mim mesmo praticando o Quarto Passo, é fácil ignorar o mal que fiz, porque posso facilmente vê-lo como uma questão de 'acertar as contas' por um mal que me foi feito. Se continuo a reviver minha antiga mágoa, é um ressentimento e o ressentimento barra a luz do sol da minha alma. Se continuo a reviver mágoas e ódios, vou magoar e odiar a mim mesmo. Depois de anos na escuridão dos ressentimentos, encontrei a luz do sol. Devo abandonar os ressentimentos; não posso me dar ao luxo de tê-los.","ALCOÓLICOS ANÔNIMOS, p. 64"
2025-04-15,pt-BR,A ESCRAVIDÃO DOS RESSENTIMENTOS,... nutrir ressentimento é infinitamente grave. Pois então nos fechamos para a luz do espírito.,"Já se disse: 'A raiva é um luxo que não posso me permitir'. Isso sugere que eu ignore essa emoção humana? Acredito que não. Antes de conhecer o programa de A.A., eu era escravo dos padrões de comportamento do alcoolismo. Eu estava acorrentado à negatividade, sem esperança de me libertar.","NA OPINIÃO DO BILL, p. 5"
2025-04-16,pt-BR,RAIVA: UM 'LUXO DUVIDOSO',"Se quiséssemos viver, tínhamos que estar livres da raiva. O mau humor e a tempestade de ideias não eram para nós. Eles podem ser o luxo duvidoso dos homens normais, mas para os alcoólicos essas coisas são veneno.","'Luxo duvidoso'. Quantas vezes me lembrei dessas palavras. Não é apenas a raiva que é melhor deixar para os não alcoólicos; eu construí uma lista incluindo ressentimento justificável, autopiedade, julgamento, autojustiça, falso orgulho e falsa humildade. Fico sempre surpreso ao ler a citação real. Tão bem os princípios do programa foram incutidos em mim que continuo pensando que todos esses defeitos também estão listados. Graças a Deus não posso me dar a eles — ou certamente me entregaria a eles.","ALCOÓLICOS ANÔNIMOS, p. 66"
2025-04-17,pt-BR,AMOR E MEDO COMO OPOSTOS,"OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 49","Todas essas falhas geram medo, uma doença da alma por si só.",
2025-04-18,pt-BR,HONESTIDADE CONSIGO MESMO,"O engano dos outros está quase sempre enraizado no engano de nós mesmos... Quando somos honestos com outra pessoa, isso confirma que fomos honestos conosco mesmos e com Deus.","Quando eu bebia, eu me enganava sobre a realidade, reescrevendo-a para o que eu queria que fosse. Enganar os outros é um defeito de caráter — mesmo que seja apenas esticar um pouco a verdade ou limpar meus motivos para que os outros pensem bem de mim. Meu Poder Superior pode remover este defeito de caráter, mas primeiro tenho que me ajudar a estar disposto a receber essa ajuda, não praticando o engano. Preciso me lembrar todos os dias que me enganar sobre mim mesmo é me preparar para o fracasso ou a decepção na vida e em Alcoólicos Anônimos. Um relacionamento próximo e honesto com um Poder Superior é a única base sólida que encontrei para a honestidade comigo mesmo e com os outros.","NA OPINIÃO DO BILL, p. 17"
2025-04-19,pt-BR,IRMÃOS EM NOSSOS DEFEITOS,"Nós, alcoólicos recuperados, não somos tanto irmãos em virtude quanto somos irmãos em nossos defeitos, e em nossos esforços comuns para superá-los.","A identificação que um alcoólico tem com outro é misteriosa, espiritual — quase incompreensível. Mas ela existe. Eu a 'sinto'. Hoje sinto que posso ajudar as pessoas e que elas podem me ajudar.","NA OPINIÃO DO BILL, p. 167"
2025-04-20,pt-BR,AUTOEXAME,"... pedimos a Deus que dirija nosso pensamento, especialmente pedindo que seja divorciado de autopiedade, motivos desonestos ou egoístas.","Quando dita com sinceridade, esta oração me ensina a ser verdadeiramente altruísta e humilde, pois mesmo ao fazer boas ações, muitas vezes eu buscava aprovação e glória para mim mesmo. Ao examinar meus motivos em tudo o que faço, posso ser útil a Deus e aos outros, ajudando-os a fazer o que desejam. Quando coloco Deus no comando do meu pensamento, muita preocupação desnecessária é eliminada e acredito que Ele me guia ao longo do dia. Quando elimino pensamentos de autopiedade, desonestidade e egocentrismo assim que entram em minha mente, encontro paz com Deus, com meu próximo e comigo mesmo.","ALCOÓLICOS ANÔNIMOS, p. 86"
2025-04-21,pt-BR,CULTIVANDO A FÉ,"'Não acho que possamos fazer nada muito bem neste mundo a menos que o pratiquemos. E não acredito que façamos A.A. muito bem a menos que o pratiquemos... Devemos praticar... adquirir o espírito de serviço. Devemos tentar adquirir alguma fé, o que não é facilmente feito, especialmente para a pessoa que sempre foi muito materialista, seguindo os padrões da sociedade de hoje. Mas acho que a fé pode ser adquirida; pode ser adquirida lentamente; tem que ser cultivada. Isso não foi fácil para mim, e suponho que seja difícil para todos os outros...'","O medo é muitas vezes a força que me impede de adquirir e cultivar o poder da fé. O medo bloqueia minha apreciação da beleza, tolerância, perdão, serviço e serenidade.","DR. BOB E OS BONS VETERANOS, pp. 307-08"
2025-04-22,pt-BR,NOVO SOLO... NOVAS RAÍZES,"Momentos de percepção podem se transformar em uma vida inteira de serenidade espiritual, como tenho excelentes razões para saber. Raízes de realidade, suplantando a vegetação rasteira neurótica, se manterão firmes apesar dos ventos fortes das forças que nos destruiriam, ou que usaríamos para nos destruir.","Cheguei a A.A. verde — uma muda tremendo com raízes expostas. Era para sobrevivência, mas foi um começo. Eu me estiquei, desenvolvi, torci, mas com a ajuda de outros, meu espírito finalmente brotou das raízes. Eu estava livre. Agi, murchei, me interiorizei, rezei, agi novamente, entendi de novo, quando um momento de percepção me atingiu. Das minhas raízes, braços espirituais se estenderam em brotos fortes e verdes: servos altivos avançando para o céu.","NA OPINIÃO DO BILL, p. 173"
2025-04-23,pt-BR,A.A. NÃO É UMA PANACEIA,"Seria produto de falso orgulho afirmar que A.A. é uma cura para tudo, mesmo para o alcoolismo.","Nos meus primeiros anos de sobriedade, eu estava cheio de orgulho, pensando que A.A. era a única fonte de tratamento para uma vida boa e feliz. Certamente era o ingrediente básico para a minha sobriedade e ainda hoje, com mais de doze anos no programa, estou muito envolvido em reuniões, apadrinhamento e serviço. Durante os primeiros quatro anos da minha recuperação, achei necessário procurar ajuda profissional, pois minha saúde emocional estava extremamente debilitada. Existem também aquelas pessoas que encontraram sobriedade e felicidade em outras organizações. A.A. me ensinou que eu tinha uma escolha: ir a qualquer extremo para melhorar minha sobriedade. A.A. pode não ser uma panaceia para tudo, mas é o centro da minha vida sóbria.","NA OPINIÃO DO BILL, p. 285"
2025-04-24,pt-BR,APRENDENDO A NOS AMAR,"O alcoolismo era um negócio solitário, mesmo que estivéssemos cercados por pessoas que nos amavam... Estávamos tentando encontrar segurança emocional, seja dominando ou sendo dependentes dos outros... Ainda tentávamos em vão nos sentir seguros por algum tipo de dominação ou dependência doentia.","Quando fiz meu inventário pessoal, descobri que tinha relacionamentos doentios com a maioria das pessoas em minha vida — meus amigos e familiares, por exemplo. Sempre me senti isolado e solitário. Eu bebia para aliviar a dor emocional.","NA OPINIÃO DO BILL, p. 252"
2025-04-25,pt-BR,ENTRANDO EM UMA NOVA DIMENSÃO,"Nos últimos estágios de nossa bebedeira, a vontade de resistir havia desaparecido. No entanto, quando admitimos a derrota completa e quando nos tornamos inteiramente prontos para tentar os princípios de A.A., nossa obsessão nos abandona e entramos em uma nova dimensão — a liberdade sob Deus, como O concebemos.","Tenho a sorte de estar entre aqueles que tiveram essa transformação incrível em minha vida. Quando entrei pelas portas de A.A., sozinho e desesperado, fui espancado até a disposição de acreditar em qualquer coisa que ouvisse. Uma das coisas que ouvi foi: 'Esta pode ser sua última ressaca, ou você pode continuar girando em círculos.' O homem que disse isso obviamente estava muito melhor do que eu. Gostei da ideia de admitir a derrota e estou livre desde então! Meu coração ouviu o que minha mente nunca pôde: 'Ser impotente perante o álcool não é grande coisa.' Estou livre e sou grato!","NA OPINIÃO DO BILL, p. 283"
2025-04-26,pt-BR,A FELICIDADE NÃO É O FOCO,"Eu não acho que felicidade ou infelicidade seja o ponto. Como enfrentamos os problemas que encaramos? Como melhor aprendemos com eles e transmitimos o que aprendemos aos outros, se eles aceitarem o conhecimento?","Na minha busca 'para ser feliz', mudei de emprego, casei e me divorciei, fiz curas geográficas e me endividei — financeira, emocional e espiritualmente. Em A.A., estou aprendendo a amadurecer. Em vez de exigir que pessoas, lugares e coisas me façam feliz, posso pedir a Deus autoaceitação. Quando um problema me sobrecarrega, os Doze Passos de A.A. me ajudarão a crescer através da dor. O conhecimento que adquiro pode ser um presente para outros que sofrem com o mesmo problema. Como Bill disse: 'Quando a dor vem, espera-se que aprendamos com ela de bom grado e ajudemos os outros a aprender. Quando a felicidade vem, a aceitamos como um presente e agradecemos a Deus por ela.' (Na Opinião do Bill, p. 306)","NA OPINIÃO DO BILL, p. 306"
2025-04-27,pt-BR,DESCOBERTAS ALEGRES,"Percebemos que sabemos apenas um pouco. Deus constantemente nos revelará mais a você e a nós. Pergunte a Ele em sua meditação matinal o que você pode fazer a cada dia pelo homem que ainda está doente. As respostas virão, se sua própria casa estiver em ordem. Mas, obviamente, você não pode transmitir algo que não possui. Cuide para que seu relacionamento com Ele esteja correto, e grandes eventos acontecerão para você e inúmeros outros. Este é o Grande Fato para nós.","A sobriedade é uma jornada de descoberta alegre. Cada dia traz nova experiência, consciência, maior esperança, fé mais profunda, tolerância mais ampla. Devo manter esses atributos ou não terei nada para passar adiante.","ALCOÓLICOS ANÔNIMOS, p. 164"
2025-04-28,pt-BR,DOIS 'PADRÕES MAGNÍFICOS',Todo o progresso de A.A. pode ser medido em termos de apenas duas palavras: humildade e responsabilidade. Todo o nosso desenvolvimento espiritual pode ser medido com precisão pelo nosso grau de adesão a esses magníficos padrões.,"Reconhecer e respeitar as opiniões, realizações e prerrogativas dos outros e aceitar estar errado me mostra o caminho da humildade. Praticar os princípios de A.A. em todos os meus assuntos me guia para ser responsável. Honrar esses preceitos dá credibilidade à Quarta Tradição — e a todas as outras Tradições da Irmandade. Alcoólicos Anônimos desenvolveu uma filosofia de vida cheia de motivações válidas, rica em princípios e valores éticos altamente relevantes, uma visão de vida que pode ser estendida para além dos limites da população alcoólica. Para honrar esses preceitos, preciso apenas orar e cuidar do meu semelhante como se cada um fosse meu irmão.","NA OPINIÃO DO BILL, p. 271"
2025-04-29,pt-BR,AUTONOMIA DO GRUPO,"Alguns podem pensar que levamos o princípio da autonomia de grupo a extremos. Por exemplo, em sua 'forma longa' original, a Quarta Tradição declara: 'Quaisquer dois ou três reunidos para a sobriedade podem se chamar um grupo de A.A., desde que como grupo não tenham outra afiliação.'*... Mas essa ultra-liberdade não é tão arriscada quanto parece.","Como um alcoólatra ativo, abusei de todas as liberdades que a vida me ofereceu. Como A.A. poderia esperar que eu respeitasse a 'ultra-liberdade' concedida pela Quarta Tradição? Aprender a respeitar tornou-se um trabalho para a vida toda.","A.A. ATINGE A MAIORIDADE, pp. 104-05"
