Date,Language,Title,Quote,Reflection Text,Reference
2025-08-21,pt-BR,NÓS APENAS TENTAMOS,"Minha estabilidade veio de tentar dar, não de exigir que eu recebesse.","Enquanto eu tentar, com todo o meu coração e alma, passar aos outros o que me foi passado, e não exigir nada em troca, a vida é boa para mim. Antes de entrar neste programa de Alcoólicos Anônimos, eu nunca fui capaz de dar sem exigir algo em troca. Mal sabia eu que, uma vez que comecei a dar livremente de mim mesmo, começaria a receber, sem nunca esperar ou exigir nada. O que recebo hoje é o dom da 'estabilidade', como Bill recebeu: estabilidade no meu programa de A.A.; dentro de mim mesmo; mas acima de tudo, no meu relacionamento com meu Poder Superior, a quem escolho chamar de Deus.","O MELHOR DE BILL, pp. 46-47"
2025-08-22,pt-BR,BUSCANDO ESTABILIDADE EMOCIONAL,"Quando nos desenvolvemos ainda mais, descobrimos que a melhor fonte possível de estabilidade emocional é o próprio Deus. Descobrimos que a dependência de Sua perfeita justiça, perdão e amor era saudável, e que funcionaria onde nada mais funcionaria. Se realmente dependêssemos de Deus, não poderíamos muito bem bancar o deus com nossos companheiros nem sentiríamos o impulso de confiar totalmente na proteção e no cuidado humano.","Durante toda a minha vida dependi das pessoas para as minhas necessidades emocionais e segurança, mas hoje já não posso viver dessa maneira. Pela graça de Deus, admiti a minha impotência perante pessoas, lugares e coisas. Eu era um verdadeiro 'viciado em pessoas'; onde quer que fosse, tinha de haver alguém que me desse algum tipo de atenção. Era o tipo de atitude que só podia piorar, porque quanto mais dependia dos outros e exigia atenção, menos recebia.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 116"
2025-08-23,pt-BR,LEVANDO A MENSAGEM PARA CASA,"Podemos levar o mesmo espírito de amor e tolerância para nossas vidas familiares, às vezes desajustadas, que levamos para nosso grupo de A.A.?","Os membros da minha família sofrem os efeitos da minha doença. Amá-los e aceitá-los como são — assim como amo e aceito os membros de A.A. — promove o retorno do amor, da tolerância e da harmonia à minha vida. Usar de cortesia comum e respeitar os limites pessoais dos outros são práticas necessárias para todas as áreas da minha vida.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, pp. 111-12"
2025-08-24,pt-BR,UM ENIGMA QUE FUNCIONA,"Pode ser possível encontrar explicações para experiências espirituais como as nossas, mas muitas vezes tentei explicar a minha e só consegui contar a história dela. Conheço o sentimento que me deu e os resultados que trouxe, mas percebo que talvez nunca entenda completamente o seu porquê e como mais profundos.","Tive uma profunda experiência espiritual durante uma reunião aberta de A.A., que me levou a dizer impulsivamente: 'Eu sou um alcoólico!' Não bebi desde aquele dia. Posso dizer as palavras que ouvi pouco antes da minha admissão, e como aquelas palavras me afetaram, mas quanto ao porquê de ter acontecido, não sei. Acredito que um poder superior a mim me escolheu para me recuperar, mas não sei por quê. Tento não me preocupar ou me perguntar sobre o que ainda não sei; em vez disso, confio que, se continuar a trabalhar os Passos, praticar os princípios de A.A. na minha vida e compartilhar minha história, serei guiado amorosamente em direção a uma espiritualidade profunda e madura, na qual mais me será revelado. Por enquanto, é um presente para mim confiar em Deus, trabalhar os Passos e ajudar os outros.","NA OPINIÃO DO BILL, p. 313"
2025-08-25,pt-BR,O DOM DA LIGAÇÃO,"Livrai-me da escravidão do ego, para que eu possa fazer melhor a Tua vontade.","No meu estado alcoólico, muitas vezes bebi para estabelecer um laço entre mim e os outros, mas só consegui estabelecer a escravidão da solidão alcoólica. Através do modo de vida de A.A., recebi o dom da ligação — com aqueles que estiveram lá antes de mim, com aqueles que estão lá agora, e com aqueles que ainda estão por vir. Por este gracioso dom de Deus, sou eternamente grato.","ALCOÓLICOS ANÔNIMOS, p. 63"
2025-08-26,pt-BR,ENTREGANDO-A,"Embora soubessem que deviam ajudar outros alcoólicos se quisessem permanecer sóbrios, esse motivo tornou-se secundário. Foi transcendido pela felicidade que encontraram em se doar pelos outros.","Essas palavras, para mim, referem-se a uma transferência de poder, através da qual Deus, como O concebo, entra em minha vida. Através da oração e meditação, abro canais, depois estabeleço e melhoro meu contato consciente com Deus. Através da ação, recebo então o poder de que preciso para manter minha sobriedade a cada dia. Ao manter minha condição espiritual, ao doar o que me foi tão livremente dado, recebo uma suspensão diária da sentença.","ALCOÓLICOS ANÔNIMOS, p. 159"
2025-08-27,pt-BR,CENTRANDO NOSSOS PENSAMENTOS,"Quando a Segunda Guerra Mundial eclodiu, nossa dependência em A.A. de um Poder Superior teve seu primeiro grande teste. Membros de A.A. entraram para as forças armadas e foram espalhados por todo o mundo. Seriam eles capazes de suportar a disciplina, resistir sob fogo e aguentar...?","Vou centrar meus pensamentos em um Poder Superior. Vou entregar tudo a este poder dentro de mim. Vou me tornar um soldado para este poder, sentindo a força do exército espiritual como ele existe em minha vida hoje. Vou permitir que uma onda de união espiritual me conecte através da minha gratidão, obediência e disciplina a este Poder Superior. Deixe-me permitir que este poder me guie através das ordens do dia. Que os passos que eu der hoje fortaleçam minhas palavras e ações, que eu saiba que a mensagem que carrego é minha para compartilhar, dada livremente por este poder maior que eu.","NA OPINIÃO DO BILL, p. 200"
2025-08-28,pt-BR,ALIVIANDO O FARDO,Mostrar aos outros que sofrem como recebemos ajuda é a própria coisa que faz a vida parecer tão valiosa para nós agora. ... o passado sombrio é ... a chave para a vida e a felicidade dos outros.,"Desde que estou sóbrio, fui curado de muitas dores: enganar minha parceira, abandonar meu melhor amigo e estragar as esperanças de minha mãe para minha vida. Em cada caso, alguém no programa me contou sobre um problema semelhante, e eu pude compartilhar o que aconteceu comigo. Quando minha história foi contada, ambos nos levantamos com o coração mais leve.","ALCOÓLICOS ANÔNIMOS, p. 124"
2025-08-29,pt-BR,EU ESCOLHO O ANONIMATO,"Temos certeza de que a humildade, expressa pelo anonimato, é a maior salvaguarda que Alcoólicos Anônimos pode ter.","Como não há regras em A.A., eu me coloco onde quero estar, e por isso escolho o anonimato. Quero que meu Deus me use, humildemente, como uma de Suas ferramentas neste programa. O sacrifício é a arte de doar de mim mesmo livremente, permitindo que a humildade substitua meu ego. Com a sobriedade, suprimo aquele impulso de gritar para o mundo: 'Eu sou um membro de A.A.' e experimento alegria e paz interiores. Deixo as pessoas verem as mudanças em mim e espero que perguntem o que aconteceu comigo. Coloco os princípios da espiritualidade à frente de julgamentos, críticas e apontamento de falhas. Quero amor e carinho no meu grupo, para que eu possa crescer.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 187"
2025-08-30,pt-BR,O ÚNICO REQUISITO...,"Houve um tempo... em que cada grupo de A.A. tinha muitas regras de filiação. Todos estavam apavorados de que algo ou alguém virasse o barco... A lista total era de um quilômetro de comprimento. Se todas aquelas regras estivessem em vigor em todos os lugares, ninguém poderia ter se juntado a A.A. de jeito nenhum...","Sou grato que a Terceira Tradição apenas exige de mim o desejo de parar de beber. Eu vinha quebrando promessas por anos. Na Irmandade, eu não tinha que fazer promessas, não tinha que me concentrar. Exigia apenas minha presença em uma reunião, em estado de confusão, para saber que estava em casa. Eu não tive que jurar amor eterno. Aqui, estranhos me abraçaram. 'Vai melhorar', eles disseram, e 'Um dia de cada vez, você consegue'. Eles não eram mais estranhos, mas amigos atenciosos. Peço a Deus que me ajude a estender a mão às pessoas que desejam a sobriedade e que, por favor, me mantenha grato!","OS DOZE PASSOS E AS DOZE TRADIÇÕES, pp. 139-40"
2025-08-31,pt-BR,UM PROGRAMA ÚNICO,"Alcoólicos Anônimos nunca terá uma classe profissional. Ganhamos alguma compreensão das antigas palavras 'De graça recebestes, de graça dai'. Descobrimos que, no ponto do profissionalismo, dinheiro e espiritualidade não se misturam.","Acredito que Alcoólicos Anônimos se destaca no tratamento do alcoolismo porque se baseia unicamente no princípio de um alcoólico compartilhando com outro alcoólico. É isso que torna o programa único. Quando decidi que queria ficar sóbrio, liguei para uma mulher que eu sabia ser um membro sóbrio de A.A., e ela me levou a mensagem de Alcoólicos Anônimos. Ela não recebeu compensação monetária, mas foi paga permanecendo sóbria por mais um dia. Hoje eu não poderia pedir pagamento algum além de mais um dia livre do álcool, então, a esse respeito, sou generosamente pago pelo meu trabalho.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 166"
2025-09-01,pt-BR,DISPOSIÇÃO PARA CRESCER,"Se mais dons devem ser recebidos, nosso despertar tem que continuar.","A sobriedade preenche o doloroso 'buraco na alma' que meu alcoolismo criou. Muitas vezes me sinto tão bem fisicamente que acredito que meu trabalho está feito. No entanto, a alegria não é apenas a ausência de dor; é o dom do contínuo despertar espiritual. A alegria vem do estudo contínuo e ativo, bem como da aplicação dos princípios de recuperação em minha vida cotidiana, e do compartilhamento dessa experiência com os outros. Meu Poder Superior apresenta muitas oportunidades para um despertar espiritual mais profundo. Só preciso trazer para minha recuperação a disposição de crescer. Hoje estou pronto para crescer.","NA OPINIÃO DO BILL, p. 8"
2025-09-02,pt-BR,ENCONTRANDO 'UMA RAZÃO PARA ACREDITAR',A disposição para crescer é a essência de todo o desenvolvimento espiritual.,"Um trecho de uma música diz, '... e eu procuro encontrar uma razão para acreditar...' Isso me lembra que, em um tempo, eu não conseguia encontrar uma razão para acreditar que minha vida estava bem. Mesmo que minha vida tivesse sido salva por eu ter vindo para A.A., três meses depois eu saí e bebi de novo. Alguém me disse: 'Você não precisa acreditar. Você não está disposto a acreditar que há uma razão para sua vida, mesmo que você mesmo não saiba qual é essa razão, ou que às vezes você não saiba a maneira certa de se comportar?' Quando vi o quão disposto eu estava a acreditar que havia uma razão para minha vida, então pude começar a trabalhar nos Passos. Agora, quando começo com, 'Eu estou disposto...', estou usando a chave que leva à ação, honestidade e uma abertura para um Poder Superior se movendo através da minha vida.","NA OPINIÃO DO BILL, p. 171"
2025-09-03,pt-BR,CONSTRUINDO UMA NOVA VIDA,Achamos que um homem é insensato quando diz que a sobriedade é suficiente.,"Quando reflito sobre o Nono Passo, vejo que a sobriedade física deve ser suficiente para mim. Preciso me lembrar da desesperança que senti antes de encontrar a sobriedade, e de como estava disposto a ir a qualquer extremo por ela. A sobriedade física não é suficiente para aqueles ao meu redor, no entanto, já que devo ver que o dom de Deus é usado para construir uma nova vida para minha família e entes queridos. Igualmente importante, devo estar disponível para ajudar outros que desejam o modo de vida de A.A.","ALCOÓLICOS ANÔNIMOS, p. 82"
2025-09-04,pt-BR,RECONSTRUÇÃO,"Sim, há um longo período de reconstrução pela frente. ...","A reconstrução da minha vida é o objetivo principal da minha recuperação, à medida que evito tomar aquele primeiro gole, um dia de cada vez. A tarefa é mais bem-sucedida trabalhando os Passos da nossa Irmandade. A vida espiritual não é uma teoria; funciona, mas eu tenho que vivê-la. O Segundo Passo me iniciou na minha jornada para desenvolver uma vida espiritual; o Nono Passo me permite entrar na fase final dos Passos iniciais que me ensinaram a viver uma vida espiritual. Sem a orientação e a força de um Poder Superior, seria impossível prosseguir através das várias etapas da reconstrução. Percebo que Deus trabalha por mim e através de mim. A prova vem a mim quando percebo que Deus fez por mim o que eu não poderia fazer por mim mesmo, removendo aquela compulsão roedora de beber. Devo continuar diariamente a buscar a orientação de Deus. Ele me concede uma suspensão diária da sentença e proverá o poder de que preciso para a reconstrução.","ALCOÓLICOS ANÔNIMOS, p. 83"
2025-09-05,pt-BR,EQUILÍBRIO EMOCIONAL,"Fizemos reparações diretas a tais pessoas, sempre que possível, ...","Ao examinar meus dias de bebedeira, lembro-me de muitas pessoas com quem minha vida se cruzou casualmente, mas cujos dias eu perturbei com minha raiva e sarcasmo. Essas pessoas são irrastreáveis, e reparações diretas a elas não são possíveis. As únicas reparações que posso fazer a esses indivíduos irrastreáveis, as únicas 'mudanças para melhor' que posso oferecer, são reparações indiretas feitas a outras pessoas, cujos caminhos cruzam brevemente o meu. Cortesia e gentileza, praticadas regularmente, ajudam-me a viver em equilíbrio emocional, em paz comigo mesmo.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 83"
